,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,Exited,Salario
2010,2011,15612050,Castiglione,556.0,Spain,Female,48,8,168522.37,1,1,1,0,241802.0
2011,2012,15726267,Paterson,570.0,France,Male,32,9,117337.54,2,0,1,0,269571.0
2012,2013,15780124,Blair,841.0,France,Male,74,9,108131.53,1,0,1,0,234325.0
2013,2014,15742238,Dellucci,705.0,Germany,Male,35,4,136496.12,2,1,0,0,142648.0
2014,2015,15679024,Udinesi,553.0,France,Male,0,3,116324.53,1,1,0,0,242986.0
2015,2016,15715297,Yuan,779.0,Germany,Female,40,2,75470.23,1,1,1,0,199845.0
2016,2017,15633612,Yuryeva,696.0,France,Male,28,4,172646.82,1,1,1,0,330160.0
2017,2018,15602929,Wilson,728.0,Spain,Female,37,4,,1,0,0,0,171636.0
2018,2019,15696703,Dean,691.0,Germany,Male,27,3,160358.68,2,1,0,0,320542.0
2019,2020,15756668,Ross,706.0,France,Male,30,3,98415.37,1,1,1,0,239809.0
2020,2021,15565779,Kent,,Germany,Female,30,6,57809.32,1,1,0,0,273451.0
2021,2022,15795519,Vasiliev,716.0,Germany,Female,0,3,128743.8,1,0,0,0,170731.0
2022,2023,15761477,Golibe,501.0,Germany,Male,24,4,130806.42,2,1,0,0,2000000.0
2023,2024,15731890,Chukwukere,601.0,France,Male,41,1,123971.16,1,0,1,0,211868.0
2024,2025,15633043,Fedorova,545.0,Spain,Female,39,6,,1,0,0,1,371049.0
2025,2026,15752953,Chien,634.0,France,Male,45,9,,2,0,0,0,210446.0
2026,2027,15603088,Rossi,451.0,Spain,Female,23,9,,2,0,1,0,316421.0
2027,2028,15606613,Samson,655.0,France,Female,0,7,,1,1,0,1,317226.0
2028,2029,15635939,Fenton,458.0,France,Female,39,9,,2,1,0,0,315610.0
2029,2030,15666043,Mackey,520.0,France,Male,33,4,156297.58,2,1,1,0,215936.0
2030,2031,15746190,Payton,624.0,Spain,Female,28,2,,2,0,1,0,353891.0
2031,2032,15591357,Cowger,765.0,France,Male,51,3,123372.3,1,1,1,0,365812.0
2032,2033,15658716,Banks,667.0,Germany,Female,37,5,92171.35,3,1,0,1,271203.0
2033,2034,15679909,Pugliesi,665.0,Spain,Male,41,8,,2,1,0,0,223325.0
2034,2035,15634262,Fantin,709.0,Germany,Male,34,4,148375.19,2,1,1,0,200594.0
2035,2036,15799825,Bentley,583.0,France,Female,44,8,,2,1,1,0,277221.0
2036,2037,15756875,Freeman,782.0,Spain,Male,34,6,147422.44,1,0,1,0,253823.0
2037,2038,15678146,Wong,668.0,Spain,Female,24,7,173962.32,1,0,0,1,260598.0
2038,2039,15710743,Onwuamaeze,621.0,France,Male,47,0,,1,1,1,1,172574.0
2039,2040,15595831,Shen,579.0,Germany,Female,64,6,145215.43,1,1,1,0,251985.0
2040,2041,15626684,Huang,547.0,France,Female,38,5,167539.97,1,0,1,0,315874.0
2041,2042,15709846,Yeh,840.0,France,Female,0,1,94968.97,1,1,0,0,296972.0
2042,2043,15635459,Shih,667.0,Germany,Female,27,3,106116.5,2,1,0,0,226274.0
2043,2044,15642544,Henderson,,France,Male,34,5,,2,0,1,0,243819.0
2044,2045,15566494,Fang,487.0,France,Male,45,2,,2,1,0,0,165646.0
2045,2046,15655238,Dellucci,668.0,France,Female,31,9,,2,0,0,0,211831.0
2046,2047,15733429,Chou,520.0,Germany,Male,0,8,120018.86,2,1,1,0,230535.0
2047,2048,15814536,Conti,549.0,France,Male,37,2,112541.54,2,0,0,0,286518.0
2048,2049,15771702,Roberts,567.0,France,Female,35,5,166118.45,2,1,0,0,209468.0
2049,2050,15723008,Lo Duca,720.0,France,Female,45,1,102882.4,2,1,1,1,190510.0
2050,2051,15797160,Glover,492.0,France,Female,49,8,,1,1,1,1,293665.0
2051,2052,15792222,Johnstone,712.0,France,Female,0,1,106881.5,2,0,0,0,225786.0
2052,2053,15644765,Ashton,689.0,Germany,Male,26,4,120727.97,1,0,1,0,201842.0
2053,2054,15610686,Melton,850.0,France,Male,63,8,169832.57,1,0,0,1,296812.0
2054,2055,15730868,Marshall,747.0,France,Male,0,5,,2,1,1,0,276475.0
2055,2056,15705991,Kenenna,469.0,Germany,Male,38,9,113599.42,1,0,0,0,238158.0
2056,2057,15577078,Zakharov,539.0,Spain,Male,38,6,,1,1,1,1,229888.0
2057,2058,15679550,Chukwualuka,743.0,France,Male,32,9,,2,1,0,0,271917.0
2058,2059,15787655,Chu,707.0,France,Male,47,3,,2,1,0,0,281075.0
2059,2060,15668081,Capon,581.0,Spain,Female,50,4,,2,1,1,0,262105.0
2060,2061,15747980,Cattaneo,737.0,Spain,Male,38,6,146282.79,2,1,0,0,257028.0
2061,2062,15710295,Patrick,445.0,Germany,Female,38,6,119413.62,2,1,0,0,215203.0
2062,2063,15724443,Taylor,703.0,Germany,Female,29,3,122084.63,1,0,1,0,218649.0
2063,2064,15571305,Stephenson,588.0,Germany,Female,35,1,103060.63,1,1,0,1,240209.0
2064,2065,15569503,Yeh,765.0,France,Male,0,6,,2,1,1,0,194817.0
2065,2066,15581840,DeRose,626.0,France,Male,33,8,,2,1,0,0,188091.0
2066,2067,15772262,Vavilov,545.0,Germany,Male,0,9,110483.86,1,1,1,0,244930.0
2067,2068,15767794,Browne,744.0,France,Male,31,9,120718.28,1,1,1,0,306994.0
2068,2069,15629338,Collingridge de Tourcey,658.0,Spain,Female,31,2,36566.96,1,1,0,1,130876.0
2069,2070,15790379,Rowe,,Germany,Male,28,8,108601.0,1,1,1,0,227578.0
2070,2071,15750684,Jibunoh,719.0,France,Female,42,4,,1,1,0,1,265763.0
2071,2072,15697214,Korovin,,Spain,Female,36,5,,2,1,1,0,311759.0
2072,2073,15711015,Hammonds,743.0,France,Male,36,4,,2,1,1,0,353603.0
2073,2074,15573309,Ward,626.0,Spain,Female,48,2,,2,1,1,0,235262.0
2074,2075,15805303,Olisanugo,661.0,Germany,Male,44,1,141136.62,1,1,0,1,363531.0
2075,2076,15741385,Gallop,710.0,Germany,Male,45,9,108231.37,1,1,1,0,276290.0
2076,2077,15780254,Gartrell,654.0,France,Male,40,6,,1,0,0,1,296917.0
2077,2078,15744843,K'ung,569.0,Spain,Female,34,6,144855.34,1,0,0,0,188820.0
2078,2079,15815626,Oluchi,640.0,France,Male,0,2,68432.45,2,1,1,1,276166.0
2079,2080,15784736,Jamieson,562.0,France,Male,45,6,136855.24,1,1,0,0,301882.0
2080,2081,15813412,Barlow,721.0,France,Female,55,3,44020.89,1,1,0,1,210445.0
2081,2082,15809143,White,456.0,Germany,Male,32,9,133060.63,1,1,1,0,100240.0
2082,2083,15617617,Stewart,811.0,Spain,Male,39,7,,2,1,1,0,258660.0
2083,2084,15779738,Buccho,534.0,France,Male,24,1,,1,1,1,0,237729.0
2084,2085,15668669,Benson,423.0,France,Female,36,5,97665.61,1,1,0,1,327399.0
2085,2086,15687477,Thompson,594.0,Germany,Male,28,5,185013.02,1,1,0,0,219132.0
2086,2087,15578908,Todd,725.0,Spain,Female,32,0,,2,1,1,0,209545.0
2087,2088,15687658,Burgin,716.0,France,Female,52,7,65971.61,2,1,0,1,182721.0
2088,2089,15615020,Nnaife,595.0,Germany,Female,41,9,150463.11,2,0,1,0,213854.0
2089,2090,15608886,Okwudiliolisa,679.0,France,Female,33,1,,2,0,0,0,403468.0
2090,2091,15602551,Johnson,667.0,Spain,Male,39,9,,2,1,0,0,158841.0
2091,2092,15672945,Parkes,661.0,France,Female,37,5,136425.18,1,1,0,0,173297.0
2092,2093,15757408,Lo,655.0,Spain,Male,38,3,250898.09,3,0,1,1,246967.0
2093,2094,15806132,Martin,555.0,France,Male,55,4,146798.81,1,1,1,0,363648.0
2094,2095,15813022,Kapustina,531.0,Spain,Male,70,1,,2,0,0,0,292737.0
2095,2096,15673578,Page,,Germany,Female,40,7,128486.91,2,1,0,0,339365.0
2096,2097,15757916,Amaechi,600.0,France,Female,38,9,,2,1,1,0,227946.0
2097,2098,15689168,Munro,,Spain,Male,37,1,143407.29,2,0,1,0,170145.0
2098,2099,15769216,Panicucci,601.0,France,Female,43,2,,1,1,0,1,224256.0
2099,2100,15593295,Greathouse,548.0,France,Male,57,6,76165.65,1,1,1,0,242918.0
2100,2101,15804814,Ts'ui,,France,Male,40,4,,2,1,0,0,250720.0
2101,2102,15778934,Napolitani,678.0,Spain,Female,49,8,,2,0,1,0,237784.0
2102,2103,15802351,Beers,755.0,Germany,Female,33,6,90560.3,2,1,1,0,284064.0
2103,2104,15630241,Tretyakova,594.0,France,Male,61,3,62391.22,1,1,1,0,209148.0
2104,2105,15719561,Lin,768.0,France,Male,42,5,,3,0,0,0,196769.0
2105,2106,15615096,Costa,492.0,France,Female,31,7,,2,1,1,0,180812.0
2106,2107,15659931,Ibezimako,637.0,Germany,Female,55,1,123378.2,1,1,0,1,261881.0
2107,2108,15714586,Marcelo,646.0,Spain,Female,42,3,99836.47,1,0,1,0,256172.0
2108,2109,15634949,Hay,593.0,Germany,Male,74,5,161434.36,2,1,1,0,312858.0
2109,2110,15589224,Moore,596.0,Spain,Male,41,5,,2,0,1,0,339058.0
2110,2111,15795990,Lumholtz,722.0,Germany,Female,0,10,138311.76,1,1,1,1,180654.0
2111,2112,15603216,Simpson,642.0,France,Male,25,7,,2,1,0,0,251443.0
2112,2113,15631201,Hill,472.0,Spain,Female,28,4,,2,1,0,0,238280.0
2113,2114,15686255,Mouzon,738.0,Germany,Male,35,6,101744.84,1,0,0,0,161712.0
2114,2115,15746594,Wu,732.0,Spain,Male,33,8,,1,1,0,0,219715.0
2115,2116,15718893,Pirozzi,404.0,Germany,Female,54,4,125456.07,1,1,0,1,340187.0
2116,2117,15671609,Ibeabuchi,701.0,France,Male,44,7,,2,1,0,0,213703.0
2117,2118,15652540,Garnsey,683.0,France,Male,31,2,,2,0,1,0,204140.0
2118,2119,15774857,Synnot,460.0,France,Female,27,7,,2,1,0,1,247097.0
2119,2120,15791836,Wildman,690.0,France,Male,29,5,,2,1,0,0,302522.0
2120,2121,15651554,Anenechukwu,618.0,Germany,Female,54,4,118449.21,1,1,1,1,232568.0
2121,2122,15583576,Tai,671.0,France,Male,30,2,,1,0,1,0,257434.0
2122,2123,15732740,Plant,765.0,Spain,Female,32,9,178095.55,1,0,0,0,118702.0
2123,2124,15723320,Azubuike,651.0,Germany,Female,0,2,109175.14,2,1,0,0,283005.0
2124,2125,15603851,Galkin,704.0,France,Male,32,7,127785.17,4,0,0,1,262808.0
2125,2126,15777923,Johnston,,France,Female,45,6,,2,0,1,0,300969.0
2126,2127,15735719,Babbage,790.0,France,Female,40,9,,2,1,1,0,142682.0
2127,2128,15703482,Walker,710.0,Germany,Male,34,9,134260.36,2,1,0,0,232694.0
2128,2129,15605835,Rice,743.0,France,Male,37,8,69143.91,2,0,1,0,305541.0
2129,2130,15664881,Norton,702.0,France,Male,34,4,100054.77,1,1,0,0,218061.0
2130,2131,15757568,Bogolyubov,704.0,France,Female,45,6,,1,1,1,0,253026.0
2131,2132,15792660,Gibbons,614.0,France,Male,38,2,116248.88,1,1,0,0,226532.0
2132,2133,15599722,Chia,609.0,Spain,Female,43,6,86053.52,2,1,1,1,227942.0
2133,2134,15726354,Smith,688.0,France,Female,32,6,123157.95,1,1,0,0,317213.0
2134,2135,15610355,Hunter,,France,Male,44,1,63438.91,1,1,0,0,168230.0
2135,2136,15704284,Ekechukwu,736.0,Germany,Male,57,9,95295.39,1,1,0,1,247199.0
2136,2137,15621893,Bellucci,727.0,France,Male,18,4,133550.67,1,1,1,0,264569.0
2137,2138,15588219,Ford,850.0,France,Female,38,1,106871.81,2,1,0,0,304041.0
2138,2139,15688619,Scott,718.0,Spain,Male,45,3,105266.32,2,1,1,0,243077.0
2139,2140,15765518,Gregson,643.0,France,Female,0,2,105229.53,1,1,0,1,305811.0
2140,2141,15616931,Moore,653.0,France,Male,0,8,102768.42,1,1,0,0,246948.0
2141,2142,15758372,Wallace,674.0,France,Male,18,7,,2,1,1,1,256965.0
2142,2143,15782591,Cook,690.0,France,Male,35,6,112689.95,1,1,0,0,254768.0
2143,2144,15612109,Speth,819.0,France,Male,38,9,122334.26,2,1,1,0,287776.0
2144,2145,15613712,Boag,634.0,Spain,Male,34,1,,2,1,0,0,281245.0
2145,2146,15639322,Grave,633.0,Spain,Male,0,4,137847.41,2,1,0,0,186078.0
2146,2147,15594349,Streeten,850.0,France,Male,49,5,122486.47,1,0,1,0,262571.0
2147,2148,15574167,Fox,665.0,France,Male,33,2,101286.11,1,1,1,0,281184.0
2148,2149,15811842,Artemyeva,630.0,Spain,Male,26,7,,2,1,1,0,334155.0
2149,2150,15648794,Giordano,836.0,Spain,Male,57,4,101247.06,1,1,0,1,192082.0
2150,2151,15771211,Perkins,668.0,France,Male,0,10,86977.96,1,0,1,0,281057.0
2151,2152,15588614,Walton,753.0,France,Male,57,7,,1,1,0,1,230083.0
2152,2153,15630698,Hay,745.0,France,Female,55,9,110123.59,1,0,1,1,261124.0
2153,2154,15694200,Gardner,693.0,France,Male,36,8,178111.82,1,0,0,1,188353.0
2154,2155,15721426,Milne,606.0,Germany,Male,65,10,126306.64,3,0,0,1,249321.0
2155,2156,15725997,She,,France,Female,35,6,100768.77,1,1,0,0,268432.0
2156,2157,15762138,Hu,608.0,France,Male,42,5,,2,1,0,0,194298.0
2157,2158,15750649,Uwakwe,744.0,France,Female,44,3,,2,1,1,0,333409.0
2158,2159,15685706,Bird,731.0,France,Female,0,7,118991.79,1,1,1,0,161281.0
2159,2160,15641835,Anderson,683.0,France,Male,72,3,140997.26,1,0,1,0,281005.0
2160,2161,15586821,Bellew,727.0,France,Male,28,5,,2,0,1,0,110430.0
2161,2162,15569678,Cocci,561.0,Germany,Male,32,6,166824.59,1,1,0,0,235426.0
2162,2163,15793842,Krichauff,700.0,France,Female,34,2,76322.69,1,1,0,0,277674.0
2163,2164,15667554,Cameron,605.0,France,Male,35,6,,2,1,1,0,291074.0
2164,2165,15794479,Becker,767.0,Spain,Male,77,8,149083.7,1,1,1,0,244030.0
2165,2166,15585041,Ainsworth,511.0,France,Male,0,7,,2,0,1,0,236194.0
2166,2167,15780650,Biryukov,667.0,France,Male,40,9,,1,1,1,0,282724.0
2167,2168,15780846,Redding,787.0,France,Male,0,1,126588.81,2,0,1,0,304763.0
2168,2169,15805260,Wood,705.0,Germany,Female,56,2,143249.67,1,1,0,1,329432.0
2169,2170,15621629,Scott,773.0,Germany,Male,43,8,81844.91,2,1,1,0,175855.0
2170,2171,15662151,Gould,,France,Male,40,4,,1,0,1,0,238551.0
2171,2172,15747174,Hao,526.0,Germany,Male,58,9,190298.89,2,1,1,0,123939.0
2172,2173,15651585,Power,,Germany,Male,35,2,117212.18,1,1,1,0,171445.0
2173,2174,15649738,White,,France,Female,46,0,,2,1,1,0,209596.0
2174,2175,15633108,Thorpe,646.0,France,Male,26,4,139848.17,1,1,0,0,299838.0
2175,2176,15769254,Tuan,757.0,Germany,Female,34,9,101861.36,2,0,0,0,222434.0
2176,2177,15704746,Inman,699.0,Spain,Male,35,2,167455.66,2,1,1,0,233472.0
2177,2178,15637644,Hanson,667.0,France,Female,24,4,,2,0,1,0,267345.0
2178,2179,15609562,MacDonald,774.0,Spain,Female,43,1,116360.07,1,1,0,0,211526.0
2179,2180,15787459,Parkes,,Spain,Male,40,3,88466.82,1,0,0,0,135375.0
2180,2181,15762902,Stanley,649.0,France,Female,42,7,,2,0,1,0,2000000.0
2181,2182,15738605,Fischer,634.0,Germany,Female,46,5,123642.36,1,1,1,1,243147.0
2182,2183,15724889,Chinweuba,665.0,Spain,Male,38,9,,1,0,1,0,277032.0
2183,2184,15730735,Henning,,France,Male,38,9,72286.84,2,1,1,0,238221.0
2184,2185,15689147,Ogochukwu,652.0,France,Female,0,1,,2,1,0,0,276075.0
2185,2186,15730397,Narelle,739.0,Spain,Male,40,1,109681.61,1,1,1,0,303271.0
2186,2187,15762169,Bergman,556.0,Germany,Male,37,9,145018.64,2,1,0,1,314534.0
2187,2188,15589320,Sagese,699.0,Spain,Male,34,8,,1,1,1,0,260000.0
2188,2189,15799211,Anenechi,708.0,Spain,Female,32,8,187487.63,1,1,1,0,184692.0
2189,2190,15798310,Palerma,480.0,France,Male,35,2,165692.91,1,1,1,0,178489.0
2190,2191,15609998,Okwudilichukwu,700.0,Germany,Female,59,5,137648.41,1,1,0,1,183846.0
2191,2192,15583548,Harrison,525.0,Spain,Female,47,6,118560.0,1,1,0,1,188273.0
2192,2193,15761763,Jamieson,845.0,France,Male,33,8,164385.53,1,1,0,0,255807.0
2193,2194,15764409,Goodman,613.0,France,Male,37,9,108286.5,1,1,1,0,358638.0
2194,2195,15710161,Ko,850.0,France,Female,34,2,,2,1,1,0,262277.0
2195,2196,15735246,Norman,,Spain,Female,58,9,,2,0,0,1,245260.0
2196,2197,15791700,Ugochukwutubelum,773.0,Germany,Male,0,2,118079.47,4,1,1,1,305409.0
2197,2198,15670753,Uvarova,614.0,Spain,Male,35,2,127283.78,1,1,1,0,202439.0
2198,2199,15573876,Chia,473.0,Spain,Male,48,8,,2,1,0,0,310018.0
2199,2200,15770174,Piazza,,France,Male,29,6,141389.06,1,1,0,0,305755.0
2200,2201,15641114,Power,701.0,France,Male,37,8,130091.5,1,1,1,0,253483.0
2201,2202,15682435,P'eng,600.0,France,Male,35,4,143744.77,2,1,0,0,370503.0
2202,2203,15751788,Johnson,850.0,Spain,Male,28,9,97408.03,1,1,1,0,314228.0
2203,2204,15672598,Walker,613.0,Spain,Male,30,9,111927.45,1,1,1,0,252701.0
2204,2205,15762803,Innes,509.0,France,Male,31,3,,2,1,0,0,241829.0
2205,2206,15812982,Francis,509.0,Spain,Male,38,2,,1,0,0,0,225251.0
2206,2207,15597901,Chidozie,609.0,France,Male,34,1,,1,1,1,0,242571.0
2207,2208,15731507,Mackenzie,456.0,France,Female,33,1,188285.68,1,0,0,0,244236.0
2208,2209,15809826,Craigie,728.0,France,Female,46,2,109705.52,1,1,0,1,231716.0
2209,2210,15764237,Manfrin,663.0,Spain,Male,0,9,,2,0,0,0,237785.0
2210,2211,15769917,Onyekachi,673.0,Germany,Female,0,1,127122.79,3,0,1,0,181509.0
2211,2212,15641850,Pethard,717.0,France,Male,40,0,98241.04,1,1,0,0,217416.0
2212,2213,15770974,Nwabugwu,741.0,Germany,Female,37,8,170840.08,2,0,0,0,158231.0
2213,2214,15803749,DeRose,498.0,Germany,Female,41,4,87541.06,2,1,1,1,273924.0
2214,2215,15684999,Ch'eng,850.0,France,Female,26,4,62610.96,2,0,1,0,254694.0
2215,2216,15770225,Padovesi,493.0,France,Male,36,9,,2,1,1,0,243040.0
2216,2217,15627484,Obielumani,686.0,France,Female,47,5,113328.93,1,1,0,0,301058.0
2217,2218,15610337,Stephens,666.0,Spain,Male,35,2,104832.49,1,1,0,0,200427.0
2218,2219,15752488,Emery,733.0,Spain,Female,31,9,102289.85,1,1,1,0,209210.0
2219,2220,15610056,Dufresne,631.0,Germany,Female,34,6,125227.82,2,0,1,0,164905.0
2220,2221,15806049,Lee,714.0,Germany,Female,49,5,140510.89,1,1,0,0,308925.0
2221,2222,15736069,Hsing,767.0,Germany,Female,35,6,132253.22,1,1,0,1,284915.0
2222,2223,15763662,Longo,711.0,Germany,Male,43,2,39043.29,2,1,1,0,326555.0
2223,2224,15615575,Vial,722.0,France,Male,34,8,,2,1,1,0,341105.0
2224,2225,15691723,Chukwudi,631.0,Spain,Male,55,9,99685.06,1,1,0,0,225685.0
2225,2226,15774098,Grant,701.0,Germany,Male,38,3,125385.49,2,0,1,0,209192.0
2226,2227,15750808,Ma,790.0,Spain,Male,46,2,131365.37,2,1,1,0,146832.0
2227,2228,15744368,Sun,633.0,Spain,Male,58,6,98308.51,1,1,1,0,186944.0
2228,2229,15610594,Moss,644.0,France,Female,37,8,,2,1,0,0,231405.0
2229,2230,15756125,Booth,757.0,Spain,Male,44,5,140856.16,2,1,0,0,131564.0
2230,2231,15623277,Ross,696.0,France,Female,0,8,,2,1,1,0,188132.0
2231,2232,15795954,Ndukaku,746.0,France,Male,0,2,172274.01,1,1,0,0,245326.0
2232,2233,15671969,Pruneda,649.0,Spain,Male,36,8,,2,1,0,0,301472.0
2233,2234,15791268,Neumann,,Spain,Male,38,0,122447.76,1,0,0,0,208851.0
2234,2235,15713655,Calabrese,720.0,France,Female,38,10,,2,1,1,1,2000000.0
2235,2236,15633930,Yobachukwu,648.0,Spain,Female,56,6,157559.59,2,1,0,1,357276.0
2236,2237,15712849,Tung,632.0,Germany,Male,41,3,126550.7,1,0,0,1,146224.0
2237,2238,15639077,Marchesi,622.0,France,Female,30,2,158584.82,3,1,0,1,312539.0
2238,2239,15808784,Hess,835.0,France,Male,28,2,163569.61,2,1,1,0,271989.0
2239,2240,15648577,Pickering,493.0,France,Female,31,3,,1,1,1,1,322929.0
2240,2241,15670345,Mazzi,785.0,Germany,Female,33,6,127211.45,1,0,0,0,305697.0
2241,2242,15633112,Madukaego,681.0,Germany,Male,42,3,118199.97,2,1,0,1,211949.0
2242,2243,15714397,Trentino,621.0,Germany,Female,30,2,101014.08,2,1,1,0,250194.0
2243,2244,15780038,Paterson,756.0,Spain,Male,38,6,119208.85,1,1,0,1,166094.0
2244,2245,15756305,Marchesi,,France,Female,66,6,,2,1,1,0,220016.0
2245,2246,15578799,Anayolisa,,France,Female,58,10,53772.73,1,1,1,1,251772.0
2246,2247,15800326,Poole,717.0,Spain,Female,39,6,,2,1,0,0,267550.0
2247,2248,15785485,Zhou,595.0,Germany,Female,41,2,138878.81,1,0,1,0,295491.0
2248,2249,15783958,Bates,539.0,Spain,Female,37,1,130922.81,2,0,0,0,341125.0
2249,2250,15727546,Olejuru,,France,Male,35,9,,2,1,1,0,225042.0
2250,2251,15739576,Bustard,706.0,Spain,Male,20,8,,2,1,1,0,315926.0
2251,2252,15631333,Wade,677.0,Spain,Female,25,8,130866.19,1,1,0,0,2000000.0
2252,2253,15604782,Tan,733.0,Germany,Female,33,7,187257.94,1,0,1,0,174900.0
2253,2254,15589643,Ngozichukwuka,684.0,Spain,Female,0,7,,1,1,1,0,241440.0
2254,2255,15585533,Calabrese,679.0,France,Male,36,6,147733.64,1,0,1,0,256755.0
2255,2256,15681506,Lane,478.0,Spain,Male,43,1,,2,1,1,0,201971.0
2256,2257,15630551,Forbes,696.0,France,Male,33,2,163139.27,1,1,1,0,190247.0
2257,2258,15698349,Davy,686.0,Spain,Female,35,4,,2,1,1,0,188315.0
2258,2259,15776631,Ma,466.0,France,Female,36,5,119540.15,1,0,1,0,218830.0
2259,2260,15762216,Barrera,686.0,France,Female,41,4,129553.76,2,1,0,0,200365.0
2260,2261,15623927,Alexander,576.0,France,Male,55,9,,2,1,1,0,320852.0
2261,2262,15681402,Ngozichukwuka,763.0,Germany,Female,61,1,66101.89,1,1,1,0,109126.0
2262,2263,15586264,Murray,572.0,France,Male,43,2,140431.98,1,1,0,1,256490.0
2263,2264,15594685,Hall,757.0,France,Female,49,2,,2,0,0,0,280474.0
2264,2265,15812945,Padovesi,582.0,France,Female,29,0,,1,1,1,0,194718.0
2265,2266,15734628,Lysaght,623.0,France,Female,0,5,,2,1,0,0,236753.0
2266,2267,15629323,Kelechi,617.0,Germany,Female,37,4,116471.43,2,1,0,1,230416.0
2267,2268,15666823,Nebechi,,France,Male,39,4,,2,1,0,0,245640.0
2268,2269,15777553,Hanson,659.0,France,Female,56,9,123785.24,1,1,0,1,288216.0
2269,2270,15613097,Kao,605.0,France,Female,33,4,,2,0,1,0,283066.0
2270,2271,15622217,Tu,538.0,France,Female,38,8,88758.95,2,0,0,1,215585.0
2271,2272,15703588,Palerma,665.0,Germany,Male,25,5,153611.83,2,1,0,0,163568.0
2272,2273,15570835,Fallaci,491.0,Germany,Female,57,4,112044.72,1,1,1,1,259583.0
2273,2274,15679299,Shen,726.0,Spain,Female,0,7,123826.07,1,0,1,0,212325.0
2274,2275,15808044,Ts'ui,580.0,France,Female,65,9,106804.26,3,1,0,1,219739.0
2275,2276,15579208,Chikezie,550.0,France,Female,48,6,,2,1,1,0,262941.0
2276,2277,15684951,He,542.0,France,Female,59,2,68892.77,2,1,0,1,225069.0
2277,2278,15667620,Dreyer,732.0,France,Female,43,6,,2,1,0,0,267730.0
2278,2279,15582960,Short,,France,Female,33,5,125827.43,1,0,1,0,394606.0
2279,2280,15590730,Hunt,,Spain,Male,34,9,,2,1,0,0,289533.0
2280,2281,15763747,Ricci,732.0,France,Male,36,7,,2,1,1,0,327436.0
2281,2282,15778320,Teng,848.0,Germany,Female,40,5,148495.64,1,0,0,0,279472.0
2282,2283,15642787,Ijendu,,France,Male,37,1,133043.66,1,0,0,0,254525.0
2283,2284,15624633,Kibby,702.0,France,Male,45,9,74989.58,1,1,1,0,280344.0
2284,2285,15766765,Obiuto,664.0,Germany,Male,39,7,60263.23,1,1,0,0,277540.0
2285,2286,15783615,Ramos,630.0,Germany,Male,50,3,129370.91,4,1,1,1,299711.0
2286,2287,15640161,Calabrese,618.0,Germany,Male,44,5,157955.83,2,0,0,0,253504.0
2287,2288,15619889,Vasin,556.0,France,Male,26,4,,1,1,0,0,174848.0
2288,2289,15579166,Munro,619.0,France,Female,30,7,70729.17,1,1,1,0,165657.0
2289,2290,15789097,Keeley,,France,Male,48,8,,2,0,1,1,276616.0
2290,2291,15674880,Archer,,Spain,Male,50,2,,2,1,0,0,185322.0
2291,2292,15778157,Murray,598.0,Spain,Male,27,8,90721.52,2,1,0,0,289567.0
2292,2293,15779064,Chidiegwu,677.0,France,Male,27,2,,2,1,1,0,327077.0
2293,2294,15801265,Tang,689.0,Spain,Female,45,0,57784.22,1,1,0,1,237400.0
2294,2295,15589204,Farrar,591.0,France,Male,33,9,131765.72,1,1,0,0,319755.0
2295,2296,15664543,Shaw,699.0,France,Male,40,7,,1,0,1,1,264982.0
2296,2297,15582714,Napolitani,749.0,Germany,Male,47,9,110022.74,1,0,1,1,251581.0
2297,2298,15797595,Greenhalgh,709.0,France,Female,0,9,131569.63,1,1,1,0,254280.0
2298,2299,15614034,Martin,607.0,Germany,Male,61,2,164523.5,2,1,1,0,202308.0
2299,2300,15763171,Hu,650.0,Germany,Female,0,2,114330.95,1,1,1,0,194959.0
2300,2301,15647266,Y?an,651.0,Spain,Female,45,10,135923.16,1,1,0,0,155541.0
2301,2302,15757577,Odili,676.0,France,Female,61,8,,2,1,1,0,2000000.0
2302,2303,15736656,H?,723.0,France,Female,49,4,,2,0,1,0,373128.0
2303,2304,15635078,Chiemela,714.0,Spain,Male,45,0,124693.48,1,0,1,0,164206.0
2304,2305,15680141,Yuan,759.0,Spain,Female,35,7,147936.42,1,1,1,0,182427.0
2305,2306,15576945,Clements,582.0,France,Male,29,0,,1,1,0,0,203760.0
2306,2307,15602034,Kolesnikov,,France,Female,34,2,126558.92,1,1,0,0,206460.0
2307,2308,15732020,Rutherford,610.0,Germany,Male,57,6,106938.11,2,0,1,0,265579.0
2308,2309,15611029,Hsiung,488.0,Germany,Female,33,4,140002.35,1,1,0,0,214905.0
2309,2310,15621210,Angelo,599.0,Germany,Male,46,9,123444.72,1,1,1,1,238674.0
2310,2311,15569222,Mendes,781.0,France,Male,32,6,147107.91,1,1,1,0,201235.0
2311,2312,15664639,McGregor,645.0,France,Male,19,9,128514.84,1,0,0,0,222760.0
2312,2313,15724223,Bronner,545.0,France,Female,55,5,,1,0,0,1,246658.0
2313,2314,15644621,Mironova,,Germany,Female,40,9,106756.01,2,1,0,0,242352.0
2314,2315,15756056,Ku,561.0,Spain,Female,28,3,,2,1,0,0,364005.0
2315,2316,15700353,Evans,662.0,France,Female,0,6,,2,1,0,0,248469.0
